transaction_id,input_addresses,input_values,output_addresses,output_values
be1af54a22968988aa7053212e83af72c18a06276139ddf66b02b49ad4a1434a,bc1q3e8td0m08hjfnwuln7z24kuh6drhs8698wgfgh,1500142,1pWDWMdbXjuztB9haNaCsCvjvXiPFpKQha;bc1qrcucgxjk3vcshnfdpdw440hv3thvhd05gsut7l,336963;1162422
eb59b23bdac9dd2f32ee715ebbdd0965aac8cb25e7a477daf089456f38367c65,bc1qr6xg480ffpsfe96mzt08809l680a39a7wn6wn8,343646,3XpJEyjPDkS26NMGQz2tkkWFaBqsuGG3aq;3Ar3VoJGcFp3Qk8hqTeoWugntiqX3ctkWL,69017;274061
1449ad5f3835fa8d6fedfedd3d5e86fdce0fe37873a714d6cf0eff9d01ab374c,bc1qu4xz8sv8dx935d0f6umc7f3t30eaeqs2w4r4hn;bc1q7zpfcu4tpyqsny9wc3rstktk80rt053wcnk5ea;18dJ7QCduVMindm9Zg4brge4iNXvcRRtfP,5930906;29182;1317152,bc1q0kksneyt26nwtlt4jgct2cm86tfmja7sfrdhk9;36sV3Xs2vKdBsp3g1CgA56664b9BhNhLZH;37sdXBHBjsFjNgVtYKckFAMSRKJEpJAmv9,1043993;2094694;4137319
90bd4f29f7b0e60df54a59e36235ca88c65765fe009cee93377890d103be11f3,bc1q2k5svv45n7ff9xt5ctvk4vghs2z2mtmat4c463;bc1qsmsh7sd0h83lp5s84klf7kk5ael7vu9788xzna,3673563;2301144,bc1qwvwx3t03t2uhrjf24hvjr7rz046aapl38pl6df;bc1qj9fm5rck5fzq3dh490c565tp5qf5zafjhxkvp0;3DhS18NgeonNmTBsfMqEUCZesSG1RnPLsL,689226;245498;5023770
e7f74877329ffda36fa034aa4bee8e0b3d3a5280f415698980adf97bb00d2002,bc1qfrtm7ndprkeh25gx6qkm3u2fn9wxwvxxy367ds;13uVhR3rqTsToGo9kuUD9G1uqcs55powJn,32606;77125,bc1qprupkpx2m0kqrllhg88jp4aerjcnx37c7davsy;bc1qt82729q5xz5edzg7exel656tze3fqfrp4w7jf7,67979;41448
d77cf6c8dad200f07b940ab391bb3dc46f6c5d7966e1c1402444c02339ec4e81,bc1qf4savz3tdjyhx72kag8s28npx7tnk0c76nxn88;bc1qr5dnc3pqcjh7426thwweck4rv7fdewzlzxfhqa;3QCTfi8FE8fgWXVxq4YKn2VjvDzMbjGW2E,3401762;15764192;355055,bc1p0wvfy0adkxp7lwtw04pc5ccrtx4n5f60yquwu0d3qa82djqvyfs47m055g;bc1p9vyv2zzkulskame3r0fged8dcj44dtq6vqlcnpaw80rwujmw5zyaezpqww,10385063;9117688
eb56d2c2cd1d2db574d6483bc90765f054c188ac43b554b592f5f815319d99e3,bc1qqwcygj93tmfjmnnhqs2l6cah0ky007lalc90xc,21999954,1up3KrqT1YCH1dBmSzctSoqRx9Gb2irPf9;bc1qeg8zufq5ph2unzaqned6vy6dd937yqvte3v8n6,4416669;17518939
4519f850618bdc77c629d2ee8972307c48a836adca6ce941a84730a402ca2af0,bc1qxrmkw4dgtkphkeu7n88aslphg0lva4stne2twr,1028424,3psecmXm3pVPqxXSbtuNJMhhurBKc1mHAa;1ECoPK2DdH8wjJ1ybhcEnJn74WYZ8AKmkZ,995706;30072
7ac8a07883a08048469bde8f828efeaab66f9eb0a6684f33c5a4de1b40ad0e08,bc1phkp9d77dut0k6emp8snw93slck9hukz0ddajzmgy3xyad9xadcv6ttmf6l,3223482,3zuXgTPDqXbgqDiAk3X7kWZQ9gNAniY4Lt;3Y8NUaKYidxYatg6ZWffW5dRgA8277ZY2B,2988689;225448
115368ae7ab68aeda68f6e8bc847a4f4bc7ad356e464bb57982cc39267f0c2be,bc1q4hzet42vf3t6r3dr4ewlu8wyp0jlefy9xqn7hw,1071922,bc1qcl5nt2wqzx25fp4vdjek3pz2egz5026s2k8m0s;3C3DhxU2BnsGY47RFjfqQd9UhQ4CKTL1fe,781507;287245
1b49b1e0ab33f628dc97a7d4a1cdb4b870bdf9f0c35c730272320a2c6665271b,bc1qguzlymk04tx5lru3etf2p9ymvnntrrxutj7wxr,8844126,bc1q5penfytmc7r3j90ztn05csqkqmztecv6tqkurc;bc1qq8t5cy369nkhp606t679szp4l5n84waxfs2stw,4570681;4261986
b136f6c4ecc945dae0f9e248e8ae746585e4156a5b39178184f2cd6c1bcf39c8,3cAT8TB4qtQSyGFAaXsAApgyW1fsVBfNw7,677667,bc1qa85tualqzkrpe0886c0293e383c2ms5mqvlcu6;bc1p353dakv9n89symur3zlzak4ezmjgt80a3fqe0a085g00hnajh8cl9flkj4,575445;99180
b441404805ea772b654b4c7159a82340fef7daa4cec141047567b7f7582bba14,bc1ql876djkezz30xjhz3zm6ex64f7ugnxxavlvv5q,127709,bc1ql50nfn37rxql7d0n9r2e39u8kvqtw3whs2aed8;bc1pxewlun92t33ktmvpk5jezlctns444gyfx5tmgnt25hw4gl7jphunznn5mv,65146;62089
150e7be74ad104c917eb7cb4b608ed3690afbe2648ebcd47a72b698dc3587e7e,3ywFKJbEccDYFs2E7JeodvTCiEXmoNoQED,61184838,bc1pf9ax85klqk5cjh3gmax883x07tdnj43pratszwd25wkjvlurc39p6ce2gd;bc1qqs5ruh645s8q26zcf03t4a9ajszruz5rlu5dgd;bc1prdra3mg2npgusncgfz66xagef5hg2z4nm7e7lvyetx3qz52kmzmwqzfvvh;3ydxrhnrGGKsedW5k6Ph4cdxB7cz8v6mqS;36TZyYu3k6BBjXPPJw1kig8U11Mx2132Vk;bc1qef37k8zxays7jndj8t4h4lcq9gs68xf4vcyvl7;1eb3AddNJxD5P8kHPpHW16nrDG5ARBVDua;bc1q0l75xskkkvjjac6lkmhfjaq80f7wrr3lt6uv54;bc1q6y85k8s73t4cyvcf56u0gs4ep6ffwtm7mwj9ww;bc1q3qz4zr3lymrg6tmgqf8lt8k027v364n2etsajt;bc1q2t0wr6jjkzhpfk3n3n8nmjuevt5d2qmm5hc9hc;bc1qz980dvcsngjesacc4paqd8j4kzk843caa2ukay;bc1q538ts85mxgnajw9pzd2gx0pc5g06lg7fhmcawe;3mmnys26PCqh2RE3VYiUM3cdD2PkofWyWv;bc1q6n8h00ynuw9tarwptpxzl9gn4gk3fnxq93l8am;1VVGUk2Uu1fD3qvCN5P9SMis953pkm4gxq;3B1P7MP94GewXT6RxsbMHMM2kQijTCoVkg;bc1pqjh8nzp4pt6v46w90c72ft32lm9ehq39f4g5ymesvd09y6lkgwcgqwgtj6;bc1q032jljhahc60lhamt8uq2phz6twxj0zpzkuq4r;3wQS8hNsPzmKsVaTjYGGRBAkhY5e9fowZg;bc1q8hc4umegcsj22c22sfskztf53whd0altnq7py5;bc1qvy25dmlhh6anz2zg6azu0z0nspq2yyydc0s6fy;bc1q2nd2cq2tr2epjdnkvnt759jr8jed623ylsrrds;3nYXXsdpsPej6aZHNe4s3WB4ffX9HVGr4G;bc1qsy2k8d3dq75pa2k2k554snde82ds6dser4lk6z;bc1qdc3hyjxxa065dur9ypdkgw4g4ul9mk0aqs5mvv;bc1q5ajdshpr4eqksnxphugxens4vew0yywlrxttex;3Sv1KAV2HB8t7wLE1Jm5QbfeuRBQiPmcHw;bc1q430hl58u3kg0x3yf9lhq206a3r99tyw8rj2dzk;bc1pjjl34ct4pt6sjyd8vcxf2856pk3dyz6m5lep30t4y5wwxdgdcyxuqlga5g;1MF57BjhkAeALpvUY4h5f4D7RpSmExRQn7;bc1q96wfwn5pxt6ypxx28dxp0ak5uvqmrmacrvjvt4;bc1qj6j5ehyrut8t7h6782gczxqa3txjyc24743cdc;bc1qz55ljw6yhhhjp5jnmww046nrursz49dvn5m5nj;bc1qy46dtw4mufc3xf2uj4tvdvw0luctwda2krz6hr;bc1qe5h86kttp4fnvmh8rf7pkvvxptxahvdjz4mf0x;bc1p9kcsrlyhg6x8dmj6gwvuzukmpq7hklsksawjdmnjvus5mee4ka2fvkcxcl,958719;856434;744742;1326154;759432;419267;727136;7236226;1039804;1155165;1687394;8040805;543044;2245352;2471720;1835579;182129;2218369;130075;1780444;2642043;465292;3618588;60528;3645941;1211181;481832;282010;6016998;148141;435955;839346;1901226;1545446;263655;671784;535680
973a0e3c09664989607fb8477931fcc4cc8ee66227ce6a2e1bd009618904b307,3WQgNouCCXLEErUiNyFofLKSMam5NjRhhg,171400,1y5xbLyhVaFddSz8uZcpJDAga97ZKsCc2p;bc1qmkfqy6l75wc3we8vmu4kfwesns4hlly4l7mwq7,19982;151092
c59df56d85a0653b7f0548551b7e5dced338c0b4a93f95afed74b431e396f7bd,bc1qcqm8tw8xwcag69axpgdstpspxgfndl7246dzts;bc1qak7du4gteam78a24rj7vsm74v05qv4c84yt5qt;bc1qefu625ffxluw5qe5dsrrk82qx55xkq2datjkj2,4910350;123703;201660,3CYKdsK7pctYetXYL6CfDFRgMUiaaCxb4M;bc1qglytfehhelsf7vp3u6e8kerpccl0szlhya7jd9,2271053;2951156
34877d58a1736a5b6c73b9c14770932ddb28701b4fb60fee33f138d6c7989d26,bc1qjyx6n809m5t6jkt599el5hhvysslrqmrct5q39;bc1q07qzh8yjl6uyrptdhdqkhwawfl4r9qarpwxsx6,126122;11476568,12srJsza7HX6MYLA5sxEHpfVD48cHA8ZJU;1ViyySCPayEYjLs3ufyboyx5CpRCFVSMeR,11504108;93959
c3d4f6941b2524d21a232fdebaaa96e12ff6d7bf1e44decd0afcf87d52ad3f62,16oHjKevzgM5Zcr2ZELZ8uwhKg698CS5Bc,9755576,1Lt4RLgNqAobxKvMDy2pFepf5ddzX6FZwm;bc1qkzzw7c95xt26am3z9m5u5vmmjxkxjjnn8c8xwj,8059765;1680299
5cef607a54d735cf8fb749b2778396530df3975220d7a8f653ead020d686e25f,1Fn3XAh9GYhfdt38yxyBtLhKYMmHdarCcK,5500925,38gFSfPPVJ5p1ZjvsFQXFh5SjdWioiCNKV;bc1q807ltxc9pclr8x00zv036x5ks40gqpz4qw77hd,5179453;302244
b6025ea05abb9fd6bc1d937b5a64dc057ff1b96dc3cab39e04ce194bd20575e3,3HQWwrnKYeJzWoLQzG5W5CXXC3WrXdnVuY,2797445,1Y4myDvoMV5ZwcxV7xjG5fegxy1VnYTKLe;bc1qndt5223fn2t3vc4zsc00vh5dvld8u4qs399ute,1712333;1081067
9065ed30bf058dc38fa690f80b5174e4db938c97b1bded463a43c7d45a445c30,3wiRWCMhVamDXjCWNED5kknCDJjPPwxVf9,27065317,1ByQo97kybNiDrJMhVW2RWP19GG5okLAEB;bc1q9u503xe042zgeak4kaspm0wlxa9hextdk3h8dc,15580070;11407039
106f2f7b883cf5b34fdcb0f4d0ffc50177284f1644aade72f0db60b1b6dddba1,bc1qxtuddly8a2rqd7lmehxhx3652ge5mrevuw04u4,23579,bc1q8xf2tchds7jvcc63p0wv9yuytkkjhx7snfeul0;3Gz44kGZtbboWZuT784Z6BiPz4G2qGz8zk,15141;8414
0dce1176b40f8eaea011c5753b071ed1363730fbc7d3ab488532fb5828c6f4a2,bc1q307pkxwhs2sdws8dlznnhpkehlhasvaqa428pp,1018945,bc1qqj3ezez7t4s7frz86e2dstvmkw0yl9eet642a0;1B1HJbAu8Hifh7yp9h7VRWSwSHF7oyf297,575306;442871
c0187796b0a5b2f6f4d6cf75715d32f4b5c0e368f2c854d769dbe2f74485ab3a,bc1qcyfk4msrrazr3dj2n73yfskaae48lgk65vk8y5;bc1qsv5ecjcdml67qgmmqlasscds3f5w32gg8g3kyq,4407688;3849900,1JMS5njVTx6mSfttPb9W3d7Hdx6D5EVvyf;bc1pwpufljghp786ue2uv8uyspze5gkq0dpkfsna7llaggf97uaqnzrnh5gyl8,862809;7362887
e05e1232eb136f80741f4a42b65452ff3f2b8757912a033c71c17b7c71dd0f3f,3XNRtNCXcZeyux6x97RSHwbM2UGWf2DuJG;bc1phlztcx633uezlw5twvzg3ktv3ql9zy8helfaegjklthzpl79zr5vw66xpf,364667;79867428,bc1qralxeh43c2uh2st74ecekkgk2nm0zw97cxh07w;bc1q6mkvj7rhe74luz74lgtx4t9rmqk0xqr53cd03g,2656305;77359912
e043fcde537016915fa63050822037a0d7f6c1fbf9def7a73d3491251629850c,bc1qj23aeha7wgsmukrxcrx2cpksccldfxrukykf2l,2656177,3biWGzRGRL7ZJrXsx6nnbrnWF8GRgwMLV9;15PZb8cHFejxDWea1S8awKPrvzvaWBscLL,1130855;1523319
610c369362d08d264825035684c096c65a767ae8786e8e294978348b45b0898a,bc1qrf9h0seexklw2d3ua67v4h4nscklfksnhcpe8t,32315,bc1qlva27fuxht24ss9t27f4jygccdg48y03xyqflz;bc1qd27l7edvq6hv2d5t5rf7ku4cmwg6hlx903zmsw,23771;8517
e6e4a1fae7aafa33c1d83416bb50d61b6589b6426e8f10f23cd6e31721b77168,bc1q5sm38js3du3kd56hkc40ajgj2rpaqvu9jmr9dm,7113793,bc1qaf5lsmw7vw2ea99yq6g2q3qe07e4hhx2afegvv;3gSu2WRnHPJ9nuaiRFuHFraVG32Zjy4XkZ,6562105;522108
e56a76601da5ca19213d54a33d384beb6b8ee011517ec3e32bc3d6f2b4ea7fd5,bc1qhtxjterhxg9pqyglsknan23zawmurs8us5zctx,2476605,bc1qw9kcjv2q8j4px8yxjujw9n7p0sjcmd88d3scas,2473233
981525add3aad93fa4829d87bb2bf8b1331caa38ab9ddaf25b376bdeba775c7c,bc1q7st8andk2v7ru538ntr7uw7klkar0fqj5pkeku,1609884,3CUDWzPLg7f1hMVP271cEuBGXrGbYEnx9o;35GmwWxgRpr4s562ZqcJNmQAWG3ca9bvfT,1462287;140849
2128559d53de7b7dad9ecf8307cdb78b36991f132e60017fd57362282d3b68c2,bc1q8wcasrv28shwmv5jnr0jn5vkf8wxl5rvymanwt;bc1qcgvdjmfz02q8mvmxpmwmpj0h6hudcp68eu3z2y,3877103;73548,3cadwgJbM9gg9o9Pof81ZK8j4iFmQuGDFA;3jDsde2bZDXThF84kqU4AoUo4DoKDno9gH,1899105;2031837
fbecd55945c689969218d3ffed684d29aaa4904ff5065b6b088be5d245aac375,bc1pzwyg0c9rf0u779jqqarzrl0yy63n4zr8gevjxrdtpa2cmtvc794dzt4nap;3YG9p7F7juGvUZkS5cxSbVcLm8SCJ2CFEH,13854637;10429116,bc1qt4up8rjca39wq96y3pkpj2sajtpl2q3hws50fd,24181804
4a19e128df6a8c384284b802ba7ebe87cba962c300605e438744279e2529cade,bc1ptfg0yl7utx6s3lxjl9s5wcuu3wvnz993hchfpzkvdjljt3y9xujy4s2hus;bc1qjzdttvk6kag9fvh0nk2q5wnyqjw9pz2qxfqzdk;bc1qwk0kds0zchfy4vefwufnxa9v3az9hnh8jf5xeh,7925349;3187063;10260988,bc1qt6v3ezkvdw376f4vzu6t0t3sjegewgztv2vn9l,21303466
98742719ff2bb11a159db1cb66b87639b0fa1de576e63055af448aa344c5111c,bc1q70q30s4cjuv2dlf3np3ec6vmvjrtmjmh66vf9x,936262,bc1qkqjv5cetcyshzz3cmpvufv0zd5kghrw7pr09mx;12gyDrgyNn4j8wjXoVvaqiGut3HpiHpqn4;bc1qk3dp23jd042xahtl4q74yd08uj8w0x6nzwg36f,123490;480631;331863
53fd40b9b7bab6542477b4df76d202c31dfe9631a82e2e1a0202a2e4fa0b2819,bc1qjd4unmmmzn9tevjvgrsn2l5aqyg8a3raqyu0s4,6542070,bc1qa2ez5zzgtxsukuqwglpwsm90k40626pzfq4nwz,6527731
3be883e796ba6dac6542f6bca0f8189fefb7ff4aa789d11a1fc2767570e3687e,3QeZLndLvJxzeMsdnQsosM26VJypUCfdRw;bc1ql7ymaea9tzreg658gut0q3sxlx6luyxe3rf8m7,2031192;24364,3apD5Qob29dyqMj8V97gHkbccy74gTc7XP;1qDz9iuiY2t8zGmSb88gLmnBP13jqRuhGQ,1827799;226886
1e44b662472afb832ea78abc572ebb17bf86517ab5b6f3aeb20ed3a35014a1f9,3GkfqGAtzPGq7L9grqSeu183rTkL3FQtJJ,11406274,bc1q6xqw0qrr3zgz9aa0vxfjaylxhccy7tdtwxr6vk;3N9KtRc2P9y8VH7kEmadeu8nJpgV7Uv3r6,5130804;6234349
77017701dbc414ad5180f0515b1161712dd83ca597b68c483975ca3dff64562b,bc1qwrtxww3a0yar9mx2qk0jvll7t0f76xu5wsdnkm,15110358,bc1p964fmsk656lq7ya0z9ekm6cj2qyjrwaca3l2fqhvtalrq5jpt096yeacan;bc1q4r6s9lvxhfcd0kzs4hvw34j44prxfl0u9q4ahh,4664948;10440952
993f895a55fd180ffe0539600b4932784db70b9ced5de82b794f485c6b8000f2,bc1qqz66trwjsrkcq8tk37sknhm83g2dl5wtq3qnfg;bc1qdr2zpmpl50klxcq3u4elu3ml5sv0uymu8egmna,241512;1030510,bc1q4l02g09c2mna9a3n20vkd5nukxsgu5k3r35tw7;bc1qu69kp6vwpf0v3kjjphypceleepgyxa36l2gzz3,1090079;177634
a668b2df80f1add2b057eda2881c8b2acf5cd5783697aca362aa27f1149608db,bc1qxrwpkqm5rjstqev8gekg0thrgd38lsyz00enxp,608530,bc1qkvxyrx07j8nve3zas6rkej4ta88n6f4fd6q00p;bc1q78pwut63jhs9yjr7nzk2fckvhm864lm4mwxtju,403861;202966
c5ef85c0abf0f3b9cb06050b891051e6b83753e0ba02674d350e8519e2c0bba1,bc1qwrxzfgm9msask7jjxx56067fw5z2f4dzl7zlna;bc1qvgs5d0yjlsujzz0u8fgss6xcn5076wumf0am5w,3269952;786224,bc1p6qc3hrd3usmz4fl08ct59n2hw9u9gryjufjx72lzx3qe232nykm7a6ew68;1hNcjgZtbJF5mTzYktRaUukHKv2oJyc24u,3611421;437544
0a8e9c8a215465cf7488986c601724bc979fae8722eb6d233c86ab72e13f5aec,unknown,0,bc1qfxw9na8q5jvtrprlksmnc43n754sd8nsr0037f;bc1qlved6d3t4hjfx6l5c5zxh8rq0676g5nshm3ty0,816375;12327284
3c2bedf3f568c34cdeb4558965668490d922b1a8b7fb80e2ba11d87904001912,3yWpy4WMn4HAbwCK7fGQrCYuokxVTa8LHU;1fRUoYAnLJbeHbJETKhTEE5zD4NdyDUBB5,444566;1456390,1q6RwSmcSEAyrdMS1i5VpCdqNF1jxjaFJa,1893133
805d83fffbf4f6bec795d87010bcf51c686d5941d85d6fb917ef1395eaa90d11,3Jr5C2ki9mZHmtEahyDHdQWj2WB2P1bY7z,367085,bc1quy84k366udmnkrugf6ttxgtkun83mhqpxcam6g;bc1q7y8e6rgt6343lavzs5pw5sdsvmkfhfl6vglh5c,7291;359264
d434ee27ff2503fcc5864fcd20692c5f47234c2f112d11bbc95ee1fcc0a635c2,3JSZeTSZRiPmcrseNPRhEgcb9V8TK4g9RJ,6492840,bc1qwlj9wmgfm53u28em5qp33t72gu6hhqt3mu7zcu;3tdEqzVUbmvXpkxo4YyJGmFUD9AWu7b6N6,4950238;1535402
158399fc3ff1231fe39022dbd6072a48ce055769821e8bab67f5d9ff2ea7c20f,bc1qexmndguesujwu064tttpvmddnr8r0wmq04g0wf,12306980,bc1pl59f3m67w3v4er8jp5g687axkd49335jx28f83vynv6vgz24a7cf0g0fg7;bc1qljzanr8u8srmaqktsz7y6u3ztsh67vc8lsl6nj,9419736;2834236
52bd37afabd1b2645b24a9719abfc10f2f119a9b21ad3464483b9aa56d687a4a,1fe44c1ZHZ52zwccbZTTU2nQfNGdmYF2PV,2295292,bc1qavrchgktsru9tc07qz4qxlfzvewf3854ug88yt;3QGFN1d5MWtUbfaMWZfyFYMJkXnTTaaCus,1271952;1016156
ab38c7eb17e234a55fbc0d7965e80f2c81ee2ca550759209f9ce6a3cfd433bd0,3MMmN31rXTGkNNu8Hpot1cThnEXhThTAzs;bc1qcclfpm8xf2ztlu4dh6dnkm6sr44f4xpvzc54ve,15675879;4305651,3QrXwPVnSSVgbNsjF9Q1EioyM2dsSvqkQv,19951517
d5d6f2450907088dd7d555fa91fc46c134598b65f9f751cd9a599109dd3a6829,bc1qehlkx4kkhjua482rkzhqq5fvwwcfujz5qdxaps,2957339,bc1q6zf3fytannv52nc75k6azzgzrkd7wytpdd4yx4;35tvEmQQ8mfAZHChBA8x4qufpEFNvgBrR7;bc1qhe4ew89pvwyhh3unt5pu3n7rtxqtkuml47f479,1117081;234656;1604820
13b4e1d31fc30e9c13ab6e079f60fdf4ceda5bcb7f4d4bcd26538f966f7dd9d6,bc1quldpyd5940xk2ces7zn6xk90acq60tfrp0rahg,6769198,bc1qrq6pff0ddkp2c3m27claz3p6haqahypu7v4hmz;bc1qqdl08hv86a2mz7a27c8fj0thdhyevxmwttyh34,667166;6094332
d8d54d737df0525bd499af021910c934728b0ed6fca09abba665d94e68381ef0,bc1q9t8s2fy7upqfmqywy9h3jtagc6uu0e069g0v03,1174734,bc1qh92femddfr9wfgq5qft2dntwefnj32zk70dgg0;1A7jkU7w6LvA2aqwRAPMqtJUnHFmCBTvxv;1hu2G2EaGFEqa9b74cNiPD1q1XnrzEM2Ju,826854;211131;135787
5ab1af2ccfd498656e83feb0fef71d6786d4d074346ac83ad60b5400e80583de,bc1qgghkarezy4m5ks5y857ay46svmx3e264khkn78,240303,3XCoSGUU8S4exRt6jzRB3LYed7pa7zhQeK;bc1qr088adxr965r8en2qnl6wrxlx0de5cp5zkfdwt,26748;213003
183f64ac2ae9d49506926c18a19aee7300a9d0ca7d2ff657bc395091743c80a6,bc1qc6aw2k5yu3pe4d09mj6r4h240nuuq9r5a6n4vx,10362419,bc1q27wq5dg58p7y5j385mxzh8rxjupe80e6v70nrv;1vLCYysL1KD65rrq436mtP2zkRv7Sj3BTq,7663353;2680027
42433bc13bc74e9adeb55aa9fb3917b975a565f2866c3330196366a5efd99abb,bc1ql28zmdntl7ekx4jv25vypsansh86u3rjdkuxhu;3hBygrjHsYt1JXf5v9HbnHptm8DLYT6QeX,4784754;2045666,3GCfeU3BQtnsWw8Q24YBXEi7bxSy9cGqoX;bc1qvv85j945vsherxtj09smngkxl4s28luqjv75sd,5809250;1014839
ee4db6890d2c7f84af36f65c5896ff1276141a88e02a9b3e9420080392f77b23,1eaV1DR31p6Fww35oxvFoNsVWTqRchyfPN;bc1pdjvj5tl3sdjmmay24c69wlrs96m2emdqnfv68rhmd8slt7lyup7l6hlq3w,187992;369036,bc1quk2yr80yjle99ywvyfuhfygwy629tr74rjclna;bc1qzw9fu7s50g53jxes9sgsq0xex938cejugzwhqx,214646;341497
699c948f8b8e6fea8b9fead757314367597d7038e679c77b9e22efed52464b40,bc1q484tkl8paa568xyx6mf535zj4hmee2jex9yt8g,521851,bc1qpne7rh6htmxl4fue07n2qsw9edj6h9te88rrs3;bc1q407l9qdqsh82352gw5kz3x5slqejdkfm8hca97,429905;91560
060c0d8c9cd32ed0bacc257ae6c9fd781a6d72a1d27f12a1a84b554e46018db9,bc1q23yksweh7l2d5yvc4vlk9hu0gkd443qsrjen23,2393118,3aXbxGvytG39krU6PNv7NP1Z138ZBe9yyV;bc1q6auwapmk574fv6jmscafhfsptehs50t7llc29r,1900075;481971
361585a668501805a5506b16d374bfe4eeb9285f69e11436c6bcd8f003565c11,bc1qlls6dm686mjke40pgzde8taxl264yffz9arq3g,12739989,1qptEGFiysuJQgUiiBXRm7saLv47Mg9Mz6;bc1qr5s2exfh8ddx7jvln8f7skjz8t6ujfpdn0z4c3,11252383;1447082
d29c8e9a2effec185acf54232c7d27a479b95b079a7112e4313bca9f15b1065e,bc1pjqeqxlxtdfrsgqedhtw8qtzs9jmpjp6ew26fh9dtvfu2ka5gqgd52r4dlq,75851881,bc1qx5ykdfvcwjxtqlkd89uztx3q665ves3e660x42;bc1p5llcwh9whcvxmhq6ws9carwh8lhvw8v8vja97lu5e8hpc5ugk58s93e4s0;bc1qktezc49qh8ztxjmsnrmnz7qkm7dg5j9mwn9j29;1SEnzZciNtpvgL5S3AfvZE8wouY5kNVAg2;bc1qstj93mvmak3mypqhgmzy966vsycj6c07gnx33x;bc1qmflc6tyqzyfgmqzf49gm6mmld05cm9hz08856a;3Yx1Xus7GRmPgsTrjSgzCZt65ygMppsUiD;bc1qalmr44u9fq8rx0lsh0u3v6d6gvxw5a2lp8uvh4;bc1qnduwxnkntuw5p5z905ux452ettc7mx733erg49;bc1qm52ryhjc6qtuyp7etc2k26hscekncnev6du0ex;3aZmAfUotu26y72BSvvuNqS8TvT39WH28g;bc1q00a8c9rhv33ar0en0xgf8f8gaq4tuh73ccchsq;bc1q75yt440pxwsuhqm2py6upm29mvkjmxfsmjrhqq;38ihGpnNzK9vjWqjCNFikBLrz3RFfkb75f;1wadYubuLVqMpRf1uNP9GEogUdDSsFExHq;bc1qp6dnu0j7c39k9uzgc335zsf7gpqcsyh87feuys;bc1qgf6vngcp5xhrle8uvgmplk94mcrcnf5kunvh8j;3f1bEZn75TGQkSxCjPaMcwqy6C5zRtWYZ8;bc1qfap3s6vrc2sr53f8wvkh6khgm86zd4pfw49afq;362o34NicbsE9PrZBofdxS714g7X2Mi8qY;3t65r5ox1Rq3CWXMHfiska4frrENGg8xut;3PLsMTzuvuJvxrXYSvuHCZsWzN1hnRBZkT;bc1qzy9mvcvfq8a07zwywt93smk0080cwgaccs2ptc;3MEe1kXomQ6Q1z3ywZcY5T1tpEVszcraHo;bc1qkvt2estpekcwerrk45q4wg5npa6uuael6z4nvu;bc1q4jsccha0365q7wxexkkv4g2aw73tnhzglm9t3k;3XAafwvHa3hSokjYjfqeouZe6vMuCBUGG3;bc1qv8lyaexfn7hs8jxgpsufah7c7knvhckfvwpwdk;bc1qy0zs6lyscfr4h8x2vpwyxm44tl2r39pdh9j3kw;bc1qgyycf3kz94k5qszteae9d2lgh25y2wswxzvpry;bc1pt2r8kl75f7u9zp6p7rvvjegfaktsx39xc56s7ge7h6ds84dwxvkpcjrjx6;bc1pdpdvyhfcr6nry7qsvg64y4fmnzumazf8hgw52cdnkdjv207mdgh28s9ac5;bc1qe4x5vpn83rgk2cq4njfmed729gl78txxwdmyu8;1HGKFSeK7bWcDACnYsNfxKMeGQ3BPbeCRi;3Mmb4U5Wf5JWfLdaBGcAFzTWjCr5wA36p4;3E5h6dbUHG6VdBjD3b67Ncoa5KQ3TzEAUK,949230;3459901;1315789;2788509;7466366;278937;1837439;1751300;6104012;6620429;1811823;435896;2501436;176730;2368840;3762712;753464;1554918;877976;898999;580147;2241942;4295877;4411983;299918;3243244;2087716;455049;108746;487052;3798090;1565706;1993257;464091;1983957;44532
140f4ea6417340da07ea53f874a0019c9c468cc1404806fe74bdbf61d36006e4,bc1qmwmjn9mxdnpegmc4e5ulccx6tqq4mgkttply0v,2098215,1Hb3C1iWgrSq7pZPYG2pMfxyUNurw6AhKz;bc1qnu6t27a2gfq6yh6t7a24t0uhwysmywz6hcjvm7,1404732;690856
c95babb9458e7fc8bda2dc26c20896b0deb8e97a661914308f7cfd828ee1cf02,bc1q5fdnpwhph3xrwm7pp06pjn3jhwvadtqz8m82gd,653537,bc1p3aem0clglha5jkkdn2p0hmeydp05tdj4r9zdfqnqg8kyfrnlutnxmf9cyn;1gaNx6XNwspkvcsUhZPekoZsragiWkYBhH,577863;75554
8b3aa34a9b182681fe08944099e032b82fa36258d4e866c5c3c72dd41a240863,bc1qs9afpfhh9h2gpl3yekx8rnrcalakld4xr2g663;bc1ql542gg0wrwgvtvpqjk80t55ckk8n7d9tuhdgpr,304774;222614,bc1pw5w0hn4wzljjn9mx7m4u7fqw0e0czasmatdx0nzdd3745tjj9j8rygm3dh;1DtgW25n7WTSxVQvTyCD8R3qf3oZMJUTNi;bc1qhfvm0ervsa5hesn4dsew7ledqe99ccnjqc0wcq,270514;198927;56181
